Data;Ta_Base
27/09/2015 16:40;24.1
27/09/2015 16:45;23.8
27/09/2015 16:50;23.5
27/09/2015 16:55;23.1
27/09/2015 17:00;23
27/09/2015 17:05;23
27/09/2015 17:10;23
27/09/2015 17:15;23.1
27/09/2015 17:20;22.9
27/09/2015 17:25;22.7
27/09/2015 17:30;22.7
27/09/2015 17:35;22.8
27/09/2015 17:40;22.6
27/09/2015 17:45;22.7
27/09/2015 17:50;22.8
27/09/2015 17:55;22.8
27/09/2015 18:00;22.7
27/09/2015 18:05;22.6
27/09/2015 18:10;22.4
27/09/2015 18:15;22.3
27/09/2015 18:20;22
27/09/2015 18:25;22.4
27/09/2015 18:30;22
27/09/2015 18:35;22.1
27/09/2015 18:40;22.1
27/09/2015 18:45;22
27/09/2015 18:50;22
27/09/2015 18:55;22
27/09/2015 19:00;22
27/09/2015 19:05;21.8
27/09/2015 19:10;21.5
27/09/2015 19:15;21.1
27/09/2015 19:20;21.2
27/09/2015 19:25;21.2
27/09/2015 19:30;21
27/09/2015 19:35;21
27/09/2015 19:40;20.5
27/09/2015 19:45;20.5
27/09/2015 19:50;20.4
27/09/2015 19:55;20.5
27/09/2015 20:00;20.4
27/09/2015 20:05;20.6
27/09/2015 20:10;20.5
27/09/2015 20:15;20.5
27/09/2015 20:20;20.4
27/09/2015 20:25;20.4
27/09/2015 20:30;20.4
27/09/2015 20:35;20.4
27/09/2015 20:40;20.4
27/09/2015 20:45;20.4
27/09/2015 20:50;20.4
27/09/2015 20:55;20.3
27/09/2015 21:00;20.4
27/09/2015 21:05;20.3
27/09/2015 21:10;20.5
27/09/2015 21:15;20.5
27/09/2015 21:20;20.4
27/09/2015 21:25;20.4
27/09/2015 21:30;20.4
27/09/2015 21:35;20.5
27/09/2015 21:40;20.4
27/09/2015 21:45;20.5
27/09/2015 21:50;20.4
27/09/2015 21:55;20.2
27/09/2015 22:00;20.3
27/09/2015 22:05;20.2
27/09/2015 22:10;20.1
27/09/2015 22:15;20.3
27/09/2015 22:20;20.2
27/09/2015 22:25;19.9
27/09/2015 22:30;19.9
27/09/2015 22:35;19.8
27/09/2015 22:40;19.6
27/09/2015 22:45;19.6
27/09/2015 22:50;19.5
27/09/2015 22:55;19.7
27/09/2015 23:00;19.4
27/09/2015 23:05;19.4
27/09/2015 23:10;19.2
27/09/2015 23:15;19.2
27/09/2015 23:20;19
27/09/2015 23:25;19
27/09/2015 23:30;19
27/09/2015 23:35;19
27/09/2015 23:40;19
27/09/2015 23:45;19
27/09/2015 23:50;19
27/09/2015 23:55;18.9
28/09/2015 00:00;18.8
28/09/2015 00:05;18.8
28/09/2015 00:10;18.7
28/09/2015 00:15;18.7
28/09/2015 00:20;18.7
28/09/2015 00:25;18.4
28/09/2015 00:30;18.6
28/09/2015 00:35;18.9
28/09/2015 00:40;19.1
28/09/2015 00:45;19.4
28/09/2015 00:50;19.4
28/09/2015 00:55;19.2
28/09/2015 01:00;19.1
28/09/2015 01:05;19
28/09/2015 01:10;19
28/09/2015 01:15;18.9
28/09/2015 01:20;18.9
28/09/2015 01:25;19
28/09/2015 01:30;19.2
28/09/2015 01:35;19.5
28/09/2015 01:40;19
28/09/2015 01:45;18.6
28/09/2015 01:50;18.8
28/09/2015 01:55;18.6
28/09/2015 02:00;18.7
28/09/2015 02:05;18.7
28/09/2015 02:10;18.9
28/09/2015 02:15;18.8
28/09/2015 02:20;18.6
28/09/2015 02:25;18.5
28/09/2015 02:30;18.5
28/09/2015 02:35;18.4
28/09/2015 02:40;18.5
28/09/2015 02:45;18.5
28/09/2015 02:50;18.4
28/09/2015 02:55;18.5
28/09/2015 03:00;18.5
28/09/2015 03:05;18.4
28/09/2015 03:10;18.5
28/09/2015 03:15;18.5
28/09/2015 03:20;18.5
28/09/2015 03:25;18.7
28/09/2015 03:30;18.5
28/09/2015 03:35;18.6
28/09/2015 03:40;18.6
28/09/2015 03:45;18.7
28/09/2015 03:50;18.5
28/09/2015 03:55;18.5
28/09/2015 04:00;18.5
28/09/2015 04:05;18.5
28/09/2015 04:10;18.4
28/09/2015 04:15;18.3
28/09/2015 04:20;18.4
28/09/2015 04:25;18.5
28/09/2015 04:30;18.4
28/09/2015 04:35;18.4
28/09/2015 04:40;18.3
28/09/2015 04:45;18.4
28/09/2015 04:50;18.3
28/09/2015 04:55;18.3
28/09/2015 05:00;18.4
28/09/2015 05:05;18.2
28/09/2015 05:10;18.3
28/09/2015 05:15;18.3
28/09/2015 05:20;18.3
28/09/2015 05:25;18.3
28/09/2015 05:30;18.2
28/09/2015 05:35;18.3
28/09/2015 05:40;18.2
28/09/2015 05:45;18.1
28/09/2015 05:50;18.2
28/09/2015 05:55;18.2
28/09/2015 06:00;18.2
28/09/2015 06:05;18.2
28/09/2015 06:10;18.3
28/09/2015 06:15;18.2
28/09/2015 06:20;18.2
28/09/2015 06:25;17.7
28/09/2015 06:30;18.2
28/09/2015 06:35;18.3
28/09/2015 06:40;18.2
28/09/2015 06:45;18.4
28/09/2015 06:50;18.3
28/09/2015 06:55;18.4
28/09/2015 07:00;18.3
28/09/2015 07:05;18.4
28/09/2015 07:10;18.6
28/09/2015 07:15;18.5
28/09/2015 07:20;18.6
28/09/2015 07:25;18.7
28/09/2015 07:30;18.7
28/09/2015 07:35;18.8
28/09/2015 07:40;18.7
28/09/2015 07:45;18.9
28/09/2015 07:50;18.9
28/09/2015 07:55;19.2
28/09/2015 08:00;19.4
28/09/2015 08:05;19.4
28/09/2015 08:10;19.4
28/09/2015 08:15;19.8
28/09/2015 08:20;19.9
28/09/2015 08:25;20.3
28/09/2015 08:30;20.5
28/09/2015 08:35;20.1
28/09/2015 08:40;20
28/09/2015 08:45;20.9
28/09/2015 08:50;21
28/09/2015 08:55;21.1
28/09/2015 09:00;21.1
28/09/2015 09:05;21.4
28/09/2015 09:10;21.7
28/09/2015 09:15;21.4
28/09/2015 09:20;21.6
28/09/2015 09:25;21.8
28/09/2015 09:30;22.1
28/09/2015 09:35;21.8
28/09/2015 09:40;21.5
28/09/2015 09:45;21.8
28/09/2015 09:50;21.9
28/09/2015 09:55;21.7
28/09/2015 10:00;21.8
28/09/2015 10:05;22
28/09/2015 10:10;21.8
28/09/2015 10:15;22.5
28/09/2015 10:20;22.4
28/09/2015 10:25;22.9
28/09/2015 10:30;22.7
28/09/2015 10:35;23.3
28/09/2015 10:40;23.7
28/09/2015 10:45;23.9
28/09/2015 10:50;23.8
28/09/2015 10:55;23.8
28/09/2015 11:00;24
28/09/2015 11:05;23.9
28/09/2015 11:10;23.8
28/09/2015 11:15;24.1
28/09/2015 11:20;24
28/09/2015 11:25;23.9
28/09/2015 11:30;24.1
28/09/2015 11:35;23.7
28/09/2015 11:40;23.7
28/09/2015 11:45;23.8
28/09/2015 11:50;23.8
28/09/2015 11:55;23.8
28/09/2015 12:00;23.8
28/09/2015 12:05;23.8
28/09/2015 12:10;24.1
28/09/2015 12:15;24.5
28/09/2015 12:20;24.6
28/09/2015 12:25;25
28/09/2015 12:30;26.1
28/09/2015 12:35;26.8
28/09/2015 12:40;26.4
28/09/2015 12:45;26.2
28/09/2015 12:50;26
28/09/2015 12:55;26
28/09/2015 13:00;26.8
28/09/2015 13:05;26.3
28/09/2015 13:10;26
28/09/2015 13:15;26
28/09/2015 13:20;26.1
28/09/2015 13:25;26.1
28/09/2015 13:30;26.3
28/09/2015 13:35;27.2
28/09/2015 13:40;26.6
28/09/2015 13:45;25.9
28/09/2015 13:50;25.7
28/09/2015 13:55;25.8
28/09/2015 14:00;26.2
28/09/2015 14:05;26
28/09/2015 14:10;26.7
28/09/2015 14:15;26.8
28/09/2015 14:20;25.8
28/09/2015 14:25;26
28/09/2015 14:30;26.1
28/09/2015 14:35;26.2
28/09/2015 14:40;26.2
28/09/2015 14:45;25.8
28/09/2015 14:50;25.7
28/09/2015 14:55;25.8
28/09/2015 15:00;25.7
28/09/2015 15:05;25.7
28/09/2015 15:10;25.5
28/09/2015 15:15;25.4
28/09/2015 15:20;25
28/09/2015 15:25;25.2
28/09/2015 15:30;25
28/09/2015 15:35;24.6
28/09/2015 15:40;24.8
28/09/2015 15:45;24.9
28/09/2015 15:50;24.6
28/09/2015 15:55;24.1
28/09/2015 16:00;23.9
28/09/2015 16:05;24
28/09/2015 16:10;23.7
28/09/2015 16:15;23.5
28/09/2015 16:20;23.4
28/09/2015 16:25;23.3
28/09/2015 16:30;23.3
28/09/2015 16:35;23.7
28/09/2015 16:40;23.3
28/09/2015 16:45;23
28/09/2015 16:50;22.8
28/09/2015 16:55;22.7
28/09/2015 17:00;22.6
28/09/2015 17:05;22.4
28/09/2015 17:10;22.5
28/09/2015 17:15;22.4
28/09/2015 17:20;22.1
28/09/2015 17:25;21.9
28/09/2015 17:30;21.9
28/09/2015 17:35;21.9
28/09/2015 17:40;21.8
28/09/2015 17:45;21.8
28/09/2015 17:50;21.6
28/09/2015 17:55;21.7
28/09/2015 18:00;21.6
28/09/2015 18:05;21.3
28/09/2015 18:10;21.1
28/09/2015 18:15;21
28/09/2015 18:20;20.8
28/09/2015 18:25;20.8
28/09/2015 18:30;20.5
28/09/2015 18:35;20.5
28/09/2015 18:40;20.3
28/09/2015 18:45;20.4
28/09/2015 18:50;20.4
28/09/2015 18:55;20.3
28/09/2015 19:00;20.3
28/09/2015 19:05;20.2
28/09/2015 19:10;20.2
28/09/2015 19:15;20.2
28/09/2015 19:20;20
28/09/2015 19:25;20
28/09/2015 19:30;19.9
28/09/2015 19:35;19.9
28/09/2015 19:40;19.8
28/09/2015 19:45;19.7
28/09/2015 19:50;19.8
28/09/2015 19:55;19.6
28/09/2015 20:00;19.7
28/09/2015 20:05;19.6
28/09/2015 20:10;19.7
28/09/2015 20:15;19.5
28/09/2015 20:20;19.7
28/09/2015 20:25;19.6
28/09/2015 20:30;19.6
28/09/2015 20:35;19.6
28/09/2015 20:40;19.5
28/09/2015 20:45;19.6
28/09/2015 20:50;19.6
28/09/2015 20:55;19.5
28/09/2015 21:00;19.5
28/09/2015 21:05;19.4
28/09/2015 21:10;19.4
28/09/2015 21:15;19.4
28/09/2015 21:20;19.2
28/09/2015 21:25;19.2
28/09/2015 21:30;19.4
28/09/2015 21:35;19.2
28/09/2015 21:40;19.2
28/09/2015 21:45;19.4
28/09/2015 21:50;19.1
28/09/2015 21:55;19.1
28/09/2015 22:00;19
28/09/2015 22:05;19.1
28/09/2015 22:10;18.9
28/09/2015 22:15;19
28/09/2015 22:20;18.9
28/09/2015 22:25;18.9
28/09/2015 22:30;18.8
28/09/2015 22:35;18.7
28/09/2015 22:40;18.7
28/09/2015 22:45;18.8
28/09/2015 22:50;18.5
28/09/2015 22:55;18.6
28/09/2015 23:00;18.5
28/09/2015 23:05;18.5
28/09/2015 23:10;18.4
28/09/2015 23:15;18.5
28/09/2015 23:20;18.3
28/09/2015 23:25;18.3
28/09/2015 23:30;18.4
28/09/2015 23:35;18.3
28/09/2015 23:40;18.2
28/09/2015 23:45;18.3
28/09/2015 23:50;18.2
28/09/2015 23:55;18.1
29/09/2015 00:00;18.2
29/09/2015 00:05;18.1
29/09/2015 00:10;18.2
29/09/2015 00:15;18.1
29/09/2015 00:20;18.2
29/09/2015 00:25;18.2
29/09/2015 00:30;18.3
29/09/2015 00:35;18.3
29/09/2015 00:40;18.1
29/09/2015 00:45;18.2
29/09/2015 00:50;18.2
29/09/2015 00:55;18.3
29/09/2015 01:00;18.3
29/09/2015 01:05;18.1
29/09/2015 01:10;18.1
29/09/2015 01:15;18
29/09/2015 01:20;17.6
29/09/2015 01:25;18
29/09/2015 01:30;18
29/09/2015 01:35;17.9
29/09/2015 01:40;17.7
29/09/2015 01:45;17.9
29/09/2015 01:50;17.6
29/09/2015 01:55;17.7
29/09/2015 02:00;17.6
29/09/2015 02:05;17.6
29/09/2015 02:10;17.6
29/09/2015 02:15;17.5
29/09/2015 02:20;17.5
29/09/2015 02:25;17.5
29/09/2015 02:30;17.6
29/09/2015 02:35;17.6
29/09/2015 02:40;17.4
29/09/2015 02:45;17.5
29/09/2015 02:50;17.5
29/09/2015 02:55;17.5
29/09/2015 03:00;17.4
29/09/2015 03:05;17.4
29/09/2015 03:10;17.4
29/09/2015 03:15;17.4
29/09/2015 03:20;17.5
29/09/2015 03:25;17.5
29/09/2015 03:30;17.5
29/09/2015 03:35;17.6
29/09/2015 03:40;17.6
29/09/2015 03:45;17.6
29/09/2015 03:50;17.7
29/09/2015 03:55;17.7
29/09/2015 04:00;17.6
29/09/2015 04:05;17.6
29/09/2015 04:10;17.9
29/09/2015 04:15;17.7
29/09/2015 04:20;17.7
29/09/2015 04:25;17.7
29/09/2015 04:30;17.7
29/09/2015 04:35;17.6
29/09/2015 04:40;17.6
29/09/2015 04:45;17.7
29/09/2015 04:50;17.7
29/09/2015 04:55;17.7
29/09/2015 05:00;17.7
29/09/2015 05:05;17.7
29/09/2015 05:10;17.6
29/09/2015 05:15;17.7
29/09/2015 05:20;17.7
29/09/2015 05:25;17.9
29/09/2015 05:30;17.9
29/09/2015 05:35;18
29/09/2015 05:40;17.9
29/09/2015 05:45;17.9
29/09/2015 05:50;17.9
29/09/2015 05:55;17.9
29/09/2015 06:00;18
29/09/2015 06:05;18
29/09/2015 06:10;18
29/09/2015 06:15;18.1
29/09/2015 06:20;18.2
29/09/2015 06:25;18.1
29/09/2015 06:30;18
29/09/2015 06:35;18.1
29/09/2015 06:40;18.3
29/09/2015 06:45;18.3
29/09/2015 06:50;18.2
29/09/2015 06:55;18.4
29/09/2015 07:00;18.4
29/09/2015 07:05;18.4
29/09/2015 07:10;18.5
29/09/2015 07:15;18.6
29/09/2015 07:20;18.6
29/09/2015 07:25;18.7
29/09/2015 07:30;18.8
29/09/2015 07:35;18.8
29/09/2015 07:40;19
29/09/2015 07:45;19
29/09/2015 07:50;19
29/09/2015 07:55;19.1
29/09/2015 08:00;19.2
29/09/2015 08:05;19.4
29/09/2015 08:10;19.4
29/09/2015 08:15;19.7
29/09/2015 08:20;20.1
29/09/2015 08:25;20.1
29/09/2015 08:30;20.2
29/09/2015 08:35;20.5
29/09/2015 08:40;20.5
29/09/2015 08:45;21.1
29/09/2015 08:50;20.8
29/09/2015 08:55;21
29/09/2015 09:00;21
29/09/2015 09:05;21.1
29/09/2015 09:10;21.6
29/09/2015 09:15;21.8
29/09/2015 09:20;21.9
29/09/2015 09:25;22.1
29/09/2015 09:30;22
29/09/2015 09:35;22.4
29/09/2015 09:40;22.5
29/09/2015 09:45;22.9
29/09/2015 09:50;22.9
29/09/2015 09:55;23
29/09/2015 10:00;23.5
29/09/2015 10:05;23.5
29/09/2015 10:10;24.3
29/09/2015 10:15;24.5
29/09/2015 10:20;24.2
29/09/2015 10:25;23.8
29/09/2015 10:30;23.4
29/09/2015 10:35;23.7
29/09/2015 10:40;23.7
29/09/2015 10:45;23.9
29/09/2015 10:50;24.1
29/09/2015 10:55;24.3
29/09/2015 11:00;24.7
29/09/2015 11:05;25.2
29/09/2015 11:10;25.8
29/09/2015 11:15;25
29/09/2015 11:20;25.3
29/09/2015 11:25;25.2
29/09/2015 11:30;26
29/09/2015 11:35;26.8
29/09/2015 11:40;26.4
29/09/2015 11:45;25.8
29/09/2015 11:50;26.7
29/09/2015 11:55;26.3
29/09/2015 12:00;27
29/09/2015 12:05;26.9
29/09/2015 12:10;26.9
29/09/2015 12:15;26.6
29/09/2015 12:20;26.8
29/09/2015 12:25;26.8
29/09/2015 12:30;27.1
29/09/2015 12:35;27
29/09/2015 12:40;27.1
29/09/2015 12:45;27.3
29/09/2015 12:50;27.6
29/09/2015 12:55;27.6
29/09/2015 13:00;27.6
29/09/2015 13:05;27.2
29/09/2015 13:10;26.7
29/09/2015 13:15;26.9
29/09/2015 13:20;27.5
29/09/2015 13:25;27.3
29/09/2015 13:30;27.2
29/09/2015 13:35;27.1
29/09/2015 13:40;27.4
29/09/2015 13:45;27.2
29/09/2015 13:50;27.2
29/09/2015 13:55;27.1
29/09/2015 14:00;26.7
29/09/2015 14:05;27.1
29/09/2015 14:10;28.1
29/09/2015 14:15;27.9
29/09/2015 14:20;27.9
29/09/2015 14:25;28.7
29/09/2015 14:30;28.2
29/09/2015 14:35;27.9
29/09/2015 14:40;28.4
29/09/2015 14:45;28.3
29/09/2015 14:50;27.9
29/09/2015 14:55;28.1
29/09/2015 15:00;28.1
29/09/2015 15:05;28.1
29/09/2015 15:10;27.6
29/09/2015 15:15;27.9
29/09/2015 15:20;27.9
29/09/2015 15:25;27.8
29/09/2015 15:30;27.5
29/09/2015 15:35;27.3
29/09/2015 15:40;27.1
29/09/2015 15:45;25.9
29/09/2015 15:50;24.9
29/09/2015 15:55;24.2
29/09/2015 16:00;23.8
29/09/2015 16:05;23.4
29/09/2015 16:10;22.9
29/09/2015 16:15;22.6
29/09/2015 16:20;22.4
29/09/2015 16:25;22
29/09/2015 16:30;21.8
29/09/2015 16:35;21.6
29/09/2015 16:40;21.6
29/09/2015 16:45;20.6
29/09/2015 16:50;20.3
29/09/2015 16:55;19.8
29/09/2015 17:00;19.9
29/09/2015 17:05;20
29/09/2015 17:10;20
29/09/2015 17:15;20
29/09/2015 17:20;20
29/09/2015 17:25;20
29/09/2015 17:30;19.9
29/09/2015 17:35;19.9
29/09/2015 17:40;19.7
29/09/2015 17:45;19.8
29/09/2015 17:50;19.9
29/09/2015 17:55;20
29/09/2015 18:00;19.8
29/09/2015 18:05;20
29/09/2015 18:10;19.9
29/09/2015 18:15;20
29/09/2015 18:20;19.7
29/09/2015 18:25;19.9
29/09/2015 18:30;19.8
29/09/2015 18:35;19.8
29/09/2015 18:40;19.1
29/09/2015 18:45;19.7
29/09/2015 18:50;19.7
29/09/2015 18:55;19.9
29/09/2015 19:00;19.9
29/09/2015 19:05;19.9
29/09/2015 19:10;19.9
29/09/2015 19:15;19.9
29/09/2015 19:20;19.9
29/09/2015 19:25;19.7
29/09/2015 19:30;19.8
29/09/2015 19:35;19.8
29/09/2015 19:40;19.7
29/09/2015 19:45;19.7
29/09/2015 19:50;19.6
29/09/2015 19:55;19.6
29/09/2015 20:00;19.7
29/09/2015 20:05;19.7
29/09/2015 20:10;19.7
29/09/2015 20:15;19.7
29/09/2015 20:20;19.7
29/09/2015 20:25;19.8
29/09/2015 20:30;19.7
29/09/2015 20:35;19.8
29/09/2015 20:40;19.7
29/09/2015 20:45;19.6
29/09/2015 20:50;19.8
29/09/2015 20:55;19.8
29/09/2015 21:00;19.8
29/09/2015 21:05;19.8
29/09/2015 21:10;19.8
29/09/2015 21:15;19.7
29/09/2015 21:20;19.6
29/09/2015 21:25;19.7
29/09/2015 21:30;19.9
29/09/2015 21:35;19.9
29/09/2015 21:40;19.8
29/09/2015 21:45;19.9
29/09/2015 21:50;19.7
29/09/2015 21:55;19.8
29/09/2015 22:00;19.9
29/09/2015 22:05;19.9
29/09/2015 22:10;19.9
29/09/2015 22:15;19.9
29/09/2015 22:20;19.9
29/09/2015 22:25;19.9
29/09/2015 22:30;19.9
29/09/2015 22:35;20
29/09/2015 22:40;19.8
29/09/2015 22:45;19.8
29/09/2015 22:50;19.7
29/09/2015 22:55;19.8
29/09/2015 23:00;19.8
29/09/2015 23:05;19.7
29/09/2015 23:10;19.8
29/09/2015 23:15;19.7
29/09/2015 23:20;19.7
29/09/2015 23:25;19.8
29/09/2015 23:30;19.6
29/09/2015 23:35;19.4
29/09/2015 23:40;19.4
29/09/2015 23:45;19.5
29/09/2015 23:50;19.5
29/09/2015 23:55;19.6
30/09/2015 00:00;19.4
30/09/2015 00:05;19.2
30/09/2015 00:10;19.4
30/09/2015 00:15;19.4
30/09/2015 00:20;19.2
30/09/2015 00:25;19.2
30/09/2015 00:30;19.2
30/09/2015 00:35;19.1
30/09/2015 00:40;19.2
30/09/2015 00:45;19.2
30/09/2015 00:50;19.1
30/09/2015 00:55;19.1
30/09/2015 01:00;19.2
30/09/2015 01:05;19.2
30/09/2015 01:10;19.2
30/09/2015 01:15;19.1
30/09/2015 01:20;19.2
30/09/2015 01:25;19.1
30/09/2015 01:30;19.2
30/09/2015 01:35;19.1
30/09/2015 01:40;19
30/09/2015 01:45;19
30/09/2015 01:50;19
30/09/2015 01:55;19.1
30/09/2015 02:00;19
30/09/2015 02:05;18.7
30/09/2015 02:10;18.6
30/09/2015 02:15;18.5
30/09/2015 02:20;18.6
30/09/2015 02:25;18.7
30/09/2015 02:30;18.7
30/09/2015 02:35;18.4
30/09/2015 02:40;18.5
30/09/2015 02:45;18.7
30/09/2015 02:50;18.5
30/09/2015 02:55;18.4
30/09/2015 03:00;18.4
30/09/2015 03:05;18.4
30/09/2015 03:10;18.5
30/09/2015 03:15;18.6
30/09/2015 03:20;18.6
30/09/2015 03:25;18.7
30/09/2015 03:30;18.6
30/09/2015 03:35;18.7
30/09/2015 03:40;18.5
30/09/2015 03:45;18.5
30/09/2015 03:50;18.6
30/09/2015 03:55;18.5
30/09/2015 04:00;18.6
30/09/2015 04:05;18.5
30/09/2015 04:10;18.5
30/09/2015 04:15;18.6
30/09/2015 04:20;18.7
30/09/2015 04:25;18.6
30/09/2015 04:30;18.6
30/09/2015 04:35;18.7
30/09/2015 04:40;18.6
30/09/2015 04:45;18.5
30/09/2015 04:50;18.4
30/09/2015 04:55;18.4
30/09/2015 05:00;18.4
30/09/2015 05:05;18.5
30/09/2015 05:10;18.4
30/09/2015 05:15;18.4
30/09/2015 05:20;18.3
30/09/2015 05:25;18.3
30/09/2015 05:30;18.3
30/09/2015 05:35;18.3
30/09/2015 05:40;18.3
30/09/2015 05:45;18.5
30/09/2015 05:50;18.3
30/09/2015 05:55;18.3
30/09/2015 06:00;18.3
30/09/2015 06:05;18.3
30/09/2015 06:10;18.5
30/09/2015 06:15;18.4
30/09/2015 06:20;18.5
30/09/2015 06:25;18.5
30/09/2015 06:30;18.5
30/09/2015 06:35;18.6
30/09/2015 06:40;18.6
30/09/2015 06:45;18.6
30/09/2015 06:50;18.6
30/09/2015 06:55;18.7
30/09/2015 07:00;18.9
30/09/2015 07:05;19
30/09/2015 07:10;18.9
30/09/2015 07:15;19.1
30/09/2015 07:20;19.1
30/09/2015 07:25;19.1
30/09/2015 07:30;19.1
30/09/2015 07:35;18.9
30/09/2015 07:40;19
30/09/2015 07:45;18.9
30/09/2015 07:50;18.9
30/09/2015 07:55;18.9
30/09/2015 08:00;19
30/09/2015 08:05;19
30/09/2015 08:10;19.2
30/09/2015 08:15;19.2
30/09/2015 08:20;19.4
30/09/2015 08:25;19.2
30/09/2015 08:30;19.1
30/09/2015 08:35;19
30/09/2015 08:40;18.9
30/09/2015 08:45;18.8
30/09/2015 08:50;18.5
30/09/2015 08:55;18.6
30/09/2015 09:00;18.8
30/09/2015 09:05;19
30/09/2015 09:10;18.8
30/09/2015 09:15;19
30/09/2015 09:20;19.2
30/09/2015 09:25;19.4
30/09/2015 09:30;19.4
30/09/2015 09:35;19.2
30/09/2015 09:40;19.5
30/09/2015 09:45;19.5
30/09/2015 09:50;19.8
30/09/2015 09:55;20.1
30/09/2015 10:00;20.3
30/09/2015 10:05;20.4
30/09/2015 10:10;20.1
30/09/2015 10:15;20.1
30/09/2015 10:20;20.2
30/09/2015 10:25;20.1
30/09/2015 10:30;20.4
30/09/2015 10:35;20.6
30/09/2015 10:40;21.2
30/09/2015 10:45;21.1
30/09/2015 10:50;21.2
30/09/2015 10:55;21.1
30/09/2015 11:00;21.4
30/09/2015 11:05;21.3
30/09/2015 11:10;21.3
30/09/2015 11:15;21.4
30/09/2015 11:20;21.6
30/09/2015 11:25;23
30/09/2015 11:30;22.9
30/09/2015 11:35;23.3
30/09/2015 11:40;23.9
30/09/2015 11:45;24.2
30/09/2015 11:50;24.2
30/09/2015 11:55;24.5
30/09/2015 12:00;24.4
30/09/2015 12:05;24.4
30/09/2015 12:10;24.9
30/09/2015 12:15;25.3
30/09/2015 12:20;25.9
30/09/2015 12:25;26.3
30/09/2015 12:30;25.8
30/09/2015 12:35;26.1
30/09/2015 12:40;26.7
30/09/2015 12:45;27.3
30/09/2015 12:50;26.8
30/09/2015 12:55;27
30/09/2015 13:00;27.3
30/09/2015 13:05;27.3
30/09/2015 13:10;26.9
30/09/2015 13:15;26.3
30/09/2015 13:20;26.7
30/09/2015 13:25;26.8
30/09/2015 13:30;27.1
30/09/2015 13:35;26.9
30/09/2015 13:40;27
30/09/2015 13:45;27.2
30/09/2015 13:50;27.3
30/09/2015 13:55;26.9
30/09/2015 14:00;26.4
30/09/2015 14:05;26.4
30/09/2015 14:10;26.2
30/09/2015 14:15;25.7
30/09/2015 14:20;25.4
30/09/2015 14:25;25.4
30/09/2015 14:30;24.9
30/09/2015 14:35;24.8
30/09/2015 14:40;24.8
30/09/2015 14:45;24.9
30/09/2015 14:50;25.2
30/09/2015 14:55;24.7
30/09/2015 15:00;24.9
30/09/2015 15:05;24.6
30/09/2015 15:10;24.8
30/09/2015 15:15;24.7
30/09/2015 15:20;24.9
30/09/2015 15:25;24.5
30/09/2015 15:30;24.7
30/09/2015 15:35;24.9
30/09/2015 15:40;25.4
30/09/2015 15:45;25.7
30/09/2015 15:50;25.7
30/09/2015 15:55;25.5
30/09/2015 16:00;25.5
30/09/2015 16:05;25.6
30/09/2015 16:10;25.3
30/09/2015 16:15;25.3
30/09/2015 16:20;25.3
30/09/2015 16:25;25
30/09/2015 16:30;24.8
30/09/2015 16:35;24.4
30/09/2015 16:40;24.2
30/09/2015 16:45;24.2
30/09/2015 16:50;24.4
30/09/2015 16:55;24.2
30/09/2015 17:00;23.8
30/09/2015 17:05;23.2
30/09/2015 17:10;22.9
30/09/2015 17:15;22.7
30/09/2015 17:20;22.5
30/09/2015 17:25;22.3
30/09/2015 17:30;22
30/09/2015 17:35;21.8
30/09/2015 17:40;21.6
30/09/2015 17:45;21.4
30/09/2015 17:50;21.2
30/09/2015 17:55;21.1
30/09/2015 18:00;21
30/09/2015 18:05;21
30/09/2015 18:10;21
30/09/2015 18:15;20.8
30/09/2015 18:20;20.6
30/09/2015 18:25;20.8
30/09/2015 18:30;20.6
30/09/2015 18:35;20.3
30/09/2015 18:40;20.4
30/09/2015 18:45;20.3
30/09/2015 18:50;20.3
30/09/2015 18:55;20.3
30/09/2015 19:00;20.4
30/09/2015 19:05;20.4
30/09/2015 19:10;20.3
30/09/2015 19:15;20.3
30/09/2015 19:20;20.3
30/09/2015 19:25;20.2
30/09/2015 19:30;20.2
30/09/2015 19:35;20.1
30/09/2015 19:40;20
30/09/2015 19:45;19.9
30/09/2015 19:50;19.9
30/09/2015 19:55;19.8
30/09/2015 20:00;19.9
30/09/2015 20:05;20
30/09/2015 20:10;19.9
30/09/2015 20:15;20
30/09/2015 20:20;19.9
30/09/2015 20:25;19.9
30/09/2015 20:30;19.9
30/09/2015 20:35;19.8
30/09/2015 20:40;19.8
30/09/2015 20:45;19.9
30/09/2015 20:50;19.9
30/09/2015 20:55;19.9
30/09/2015 21:00;19.8
30/09/2015 21:05;20
30/09/2015 21:10;19.9
30/09/2015 21:15;20
30/09/2015 21:20;20
30/09/2015 21:25;19.9
30/09/2015 21:30;19.7
30/09/2015 21:35;19.6
30/09/2015 21:40;19.5
30/09/2015 21:45;19.6
30/09/2015 21:50;19.4
30/09/2015 21:55;19.5
30/09/2015 22:00;19.5
30/09/2015 22:05;19.2
30/09/2015 22:10;19.2
30/09/2015 22:15;19.4
30/09/2015 22:20;19.2
30/09/2015 22:25;19.2
30/09/2015 22:30;19.1
30/09/2015 22:35;19
30/09/2015 22:40;19
30/09/2015 22:45;19
30/09/2015 22:50;19.1
30/09/2015 22:55;19
30/09/2015 23:00;19.1
30/09/2015 23:05;19
30/09/2015 23:10;19
30/09/2015 23:15;19
30/09/2015 23:20;19
30/09/2015 23:25;19
